State Code,District Code,Sub-District Code,Sub-District Name (In English)
16,269,6692,Longtharai Valley
16,272,6689,Mohanpur
16,270,6678,Panisagar
16,271,6688,Sabroom
16,272,6696,Sadar
16,271,6683,Santirbazar
16,653,6680,Sonamura
16,652,6698,Teliamura
16,654,6693,Udaipur
19,664,2173,Alipurduar - I
19,664,2174,Alipurduar - II
19,303,2322,Amdanga
19,313,2400,Amta - I
19,313,2399,Amta - II
19,704,2272,Andal
19,312,2340,Arambag
19,321,2389,Arsha
19,306,2277,Ausgram - I
19,306,2276,Ausgram - II
19,303,2328,Baduria
19,303,2316,Bagda
19,321,2392,Bagmundi
19,313,2408,Bagnan - I
19,313,2409,Bagnan - II
19,312,2345,Balagarh
19,321,2393,Balarampur
19,313,2403,Bally Jagachha
19,310,2204,Balurghat
19,316,2215,Bamangola
19,314,7118,Banarhat
19,305,2361,Bankura - I
19,305,2362,Bankura - II
19,310,2206,Bansihari
19,704,2269,Barabani
19,321,2394,Barabazar
19,303,2325,Barasat - I
19,303,2326,Barasat - II
19,305,2363,Barjora
19,303,2323,Barrackpur - I
19,303,2324,Barrackpur - II
19,304,2422,Baruipur
19,304,2434,Basanti
19,303,2329,Basirhat - I
19,303,2330,Basirhat - II
19,319,2244,Beldanga - I
19,319,2245,Beldanga - II
19,319,2241,Berhampore
19,319,2231,Bhagawangola - I
19,319,2232,Bhagawangola - II
19,317,2480,Bhagawanpur - I
19,317,2479,Bhagawanpur - II
19,304,2418,Bhangar - I
19,304,2419,Bhangar - II
19,319,2247,Bharatpur - I
19,319,2246,Bharatpur - II
19,306,2286,Bhatar
19,703,2442,Binpur - I
19,703,2441,Binpur - II
19,304,2415,Bishnupur - I
19,304,2416,Bishnupur - II
19,307,2264,Bolpur Sriniketan
19,303,2317,Bongaon
19,304,2413,Budge Budge - I
19,304,2414,Budge Budge - II
19,321,2397,Bundwan
19,306,2289,Burdwan - I
19,306,2290,Burdwan - II
19,319,2248,Burwan
19,304,2420,Canning - I
19,304,2421,Canning - II
19,320,2314,Chakdah
19,316,2210,Chanchal - I
19,316,2211,Chanchal - II
19,317,2481,Chandipur
19,312,2351,Chanditala - I
19,312,2352,Chanditala - II
19,318,2446,Chandrakona - I
19,318,2447,Chandrakona - II
19,320,2305,Chapra
19,305,2359,Chhatna
19,312,2346,Chinsurah - Magra
19,311,2191,Chopra
19,317,2488,Contai - I
19,317,2490,Contai - III
19,308,2183,Cooch Behar - I
19,308,2184,Cooch Behar - II
19,318,2467,Dantan - I
19,318,2468,Dantan - II
19,309,2154,Darjeeling Pulbazar
19,318,2449,Daspur - I
19,318,2450,Daspur - II
19,318,2462,Debra
19,303,2327,Deganga
19,317,2489,Deshopran
19,312,2343,Dhaniakhali
19,314,2176,Dhupguri
19,304,2426,Diamond Harbour - I
19,304,2427,Diamond Harbour - II
19,308,2187,Dinhata - I
19,308,2188,Dinhata - II
19,313,2402,Domjur
19,319,2235,Domkal
19,307,2266,Dubrajpur
19,704,2274,Durgapur Faridpur
19,317,2491,Egra - I
19,317,2492,Egra - II
19,316,2218,English Bazar
19,664,2175,Falakata
19,304,2425,Falta
19,319,2223,Farakka
19,303,2318,Gaighata
19,306,2287,Galsi - I
19,306,2288,Galsi - II
19,305,2358,Gangajalghati
19,310,2201,Gangarampur
19,318,2444,Garbeta - I
19,318,2443,Garbeta - II
19,318,2445,Garbeta - III
19,316,2214,Gazole
19,318,2448,Ghatal
19,311,2193,Goalpokher - I
19,311,2194,Goalpokher - II
19,312,2338,Goghat - I
19,312,2339,Goghat - II
19,703,2457,Gopiballavpur - I
19,703,2456,Gopiballavpur - II
19,702,2158,Gorubathan
19,304,2435,Gosaba
19,316,2216,Habibpur
19,303,2320,Habra - I
19,303,2321,Habra - II
19,317,2483,Haldia
19,308,2179,Haldibari
19,320,2310,Hanskhali
19,319,2242,Hariharpara
19,320,2315,Haringhata
19,312,2348,Haripal
19,310,2207,Harirampur
19,316,2208,Harischandrapur - I
19,316,2209,Harischandrapur - II
19,303,2331,Haroa
19,303,2336,Hasnabad
19,311,2197,Hemtabad
19,310,2203,Hilli
19,303,2337,Hingalganj
19,305,2374,Hirbandh
19,321,2386,Hura
19,307,2265,Illambazar
19,305,2360,Indpur
19,305,2366,Indus
19,311,2192,Islampur
19,311,2199,Itahar
19,313,2401,Jagatballavpur
19,321,2378,Jaipur
19,319,2234,Jalangi
19,314,2178,Jalpaiguri
19,306,2295,Jamalpur
19,703,2455,Jamboni
19,704,2270,Jamuria
19,312,2353,Jangipara
19,304,2431,Jaynagar - I
19,304,2432,Jaynagar - II
19,305,2368,Jaypur
19,321,2390,Jhalda - I
19,321,2391,Jhalda - II
19,703,2454,Jhargram
19,309,2159,Jorebunglow Sukiapokhri
19,304,2437,Kakdwip
19,664,2171,Kalchini
19,316,2220,Kaliachak - I
19,316,2221,Kaliachak - II
19,316,2222,Kaliachak - III
19,311,2198,Kaliaganj
19,320,2303,Kaliganj
19,702,2156,Kalimpong -I
19,306,2293,Kalna - I
19,306,2294,Kalna - II
19,320,6966,Kalyani
19,319,2240,Kandi
19,704,2275,Kanksa
19,311,2195,Karandighi
19,320,2299,Karimpur - I
19,320,2300,Karimpur - II
19,321,2385,Kashipur
19,306,2281,Katwa - I
19,306,2282,Katwa - II
19,318,2466,Keshiary
19,318,2451,Keshpur
19,306,2279,Ketugram - I
19,306,2280,Ketugram - II
19,312,2354,Khanakul - I
19,312,2355,Khanakul - II
19,306,2297,Khandaghosh
19,318,2460,Kharagpur - I
19,318,2461,Kharagpur - II
19,319,2239,Khargram
19,309,2165,Kharibari
19,305,2373,Khatra
19,317,2486,Khejuri - I
19,317,2487,Khejuri - II
19,307,2267,Khoyrasol
19,317,2471,Kolaghat
19,305,2367,Kotulpur
19,314,7119,Kranti
19,320,2309,Krishnaganj
19,320,2308,Krishnagar - I
19,320,2306,Krishnagar - II
19,304,2428,Kulpi
19,304,2433,Kultali
19,310,2202,Kumarganj
19,664,2172,Kumargram
19,309,2161,Kurseong
19,310,2200,Kushmundi
19,307,2262,Labpur
19,319,2229,Lalgola
19,702,2157,Lava
19,702,7050,Lavaold
19,664,2170,Madarihat
19,304,2424,Magrahat - I
19,304,2423,Magrahat - II
19,317,2475,Mahisadal
19,314,2167,Mal
19,316,2217,Maldah (Old)
19,321,2395,Manbazar - I
19,321,2396,Manbazar - II
19,304,2429,Mandirbazar
19,306,2278,Mangolkote
19,316,2219,Manikchak
19,306,2285,Manteswar
19,308,2181,Mathabhanga - I
19,308,2182,Mathabhanga-II
19,304,2430,Mathurapur - I
19,304,2436,Mathurapur - II
19,314,2168,Matiali
19,309,2162,Matigara
19,314,2177,Maynaguri
19,307,2255,Mayureswar - I
19,307,2256,Mayureswar - II
19,305,2357,Mejhia
19,308,2180,Mekliganj
19,306,2291,Memari - I
19,306,2292,Memari - II
19,318,2453,Midnapore
19,303,2333,Minakhan
19,309,2160,Mirik
19,307,2257,Mohammad Bazar
19,318,2469,Mohanpur
19,317,2476,Moyna
19,307,2249,Murarai - I
19,307,2250,Murarai - II
19,319,2237,Murshidabad Jiaganj
19,320,2307,Nabadwip
19,319,2238,Nabagram
19,314,2169,Nagrakata
19,320,2304,Nakashipara
19,307,2251,Nalhati - I
19,307,2252,Nalhati - II
19,304,2439,Namkhana
19,317,2474,Nanda Kumar
19,317,2484,Nandigram - I
19,317,2485,Nandigram - II
19,307,2263,Nanoor
19,318,2465,Narayangarh
19,319,2243,Nawda
19,309,2163,Naxalbari
19,703,2458,Nayagram
19,321,2383,Neturia
19,305,2370,Onda
19,313,2405,Panchla
19,704,2273,Pandabeswar
19,312,2344,Pandua
19,317,2470,Panskura
19,321,2380,Para
19,304,2440,Patharpratima
19,305,2365,Patrasayer
19,702,7051,Pedong
19,309,2164,Phansidewa
19,318,2463,Pingla
19,312,2347,Polba - Dadpur
19,317,2477,Potashpur - I
19,317,2478,Potashpur - II
19,321,2388,Puncha
19,306,2283,Purbasthali - I
19,306,2284,Purbasthali - II
19,312,2341,Pursura
19,321,2387,Purulia - I
19,321,2379,Purulia - II
19,319,2227,Raghunathganj - I
19,319,2228,Raghunathganj - II
19,321,2382,Raghunathpur - I
19,321,2381,Raghunathpur - II
19,311,2196,Raiganj
19,306,2296,Raina - I
19,306,2298,Raina - II
19,305,2376,Raipur
19,303,2332,Rajarhat
19,314,2166,Rajganj
19,307,2258,Rajnagar
19,317,2493,Ramnagar - I
19,317,2494,Ramnagar - II
19,307,2253,Rampurhat - I
19,307,2254,Rampurhat - II
19,320,2312,Ranaghat - I
19,320,2313,Ranaghat - II
19,309,2155,Rangli Rangliot
19,305,2375,Ranibandh
19,704,2271,Raniganj
19,319,2236,Raninagar - I
19,319,2233,Raninagar - II
19,316,2212,Ratua - I
19,316,2213,Ratua - II
19,318,2464,Sabang
19,304,2438,Sagar
19,319,2230,Sagardighi
19,317,2473,Sahid Matangini
19,307,2261,Sainthia
19,704,2268,Salanpur
19,318,2452,Salbani
19,305,2356,Saltora
19,319,2224,Samserganj
19,303,2334,Sandeshkhali - I
19,303,2335,Sandeshkhali - II
19,313,2404,Sankrail
19,703,2459,Sankrail
19,320,2311,Santipur
19,321,2384,Santuri
19,305,2377,Sarenga
19,312,2350,Serampur Uttarpara
19,313,2410,Shyampur - I
19,313,2411,Shyampur - II
19,305,2372,Simlapal
19,312,2349,Singur
19,308,2189,Sitai
19,308,2190,Sitalkuchi
19,305,2364,Sonamukhi
19,304,2417,Sonarpur
19,307,2259,Suri - I
19,307,2260,Suri - II
19,317,2482,Sutahata
19,319,2225,Suti - I
19,319,2226,Suti - II
19,303,2319,Swarupnagar
19,305,2371,Taldangra
19,317,2472,Tamluk
19,310,2205,Tapan
19,312,2342,Tarakeswar
19,320,2301,Tehatta - I
19,320,2302,Tehatta - II
19,304,2412,Thakurpukur Mahestola
19,308,2185,Tufanganj - I
19,308,2186,Tufanganj - II
19,313,2398,Udaynarayanpur
19,313,2407,Uluberia - I
19,313,2406,Uluberia - II
19,305,2369,Vishnupur
9,118,766,Agra
9,122,6877,Ajitmal
9,121,910,Akbarpur
9,156,845,Akbarpur
9,138,1007,Aliganj
9,120,890,Allahabad
9,121,908,Allapur
9,173,6867,Amariya
9,640,914,Amethi
9,141,831,Amritpur
9,154,730,Amroha
9,134,748,Anupshahr
9,130,786,Aonla
9,128,873,Atarra
9,119,754,Atrauli
9,179,999,Aurai
9,122,842,Auraiya
9,123,966,Azamgarh
9,128,872,Baberu
9,152,982,Badlapur
9,124,736,Baghpat
9,118,770,Bah
9,130,784,Baheri
9,125,921,Bahraich
9,126,980,Bairia
9,162,820,Bakshi Ka Talab
9,185,6868,Baldirai
9,126,978,Ballia
9,127,925,Balrampur
9,128,871,Banda
9,186,6160,Bangarmau
9,126,979,Bansdih
9,148,952,Bansgaon
9,182,934,Bansi
9,120,891,Bara
9,124,735,Baraut
9,130,787,Bareilly
9,137,961,Barhaj
9,131,939,Basti
9,177,701,Behat
9,126,975,Belthara Road
9,179,997,Bhadohi
9,131,937,Bhanpur
9,139,839,Bharthana
9,137,963,Bhatpar Rani
9,181,923,Bhinga
9,121,911,Bhiti
9,166,777,Bhogaon
9,156,846,Bhognipur
9,122,841,Bidhuna
9,186,818,Bighapur
9,132,713,Bijnor
9,140,906,Bikapur
9,171,720,Bilari
9,176,725,Bilaspur
9,150,812,Bilgram
9,157,848,Bilhaur
9,133,780,Bilsi
9,142,877,Bindki
9,173,791,Bisalpur
9,133,779,Bisauli
9,183,806,Biswan
9,133,782,Budaun
9,172,709,Budhana
9,134,746,Bulandshahr
9,123,964,Burhanpur
9,148,948,Campierganj
9,158,887,Chail
9,139,840,Chakarnagar
9,135,994,Chakia
9,135,993,Chandauli
9,659,722,Chandausi
9,132,716,Chandpur
9,165,869,Charkhari
9,148,951,Chauri Chaura
9,167,761,Chhata
9,155,833,Chhibramau
9,170,1003,Chunar
9,147,929,Colonelganj
9,144,742,Dadri
9,175,827,Dalmau
9,133,783,Dataganj
9,134,749,Debai
9,177,704,Deoband
9,137,959,Deoria
9,156,844,Derapur
9,132,715,Dhampur
9,154,729,Dhanaura
9,661,6032,Dhaulana
9,159,802,Dhaurahara
9,182,936,Domariyaganj
9,184,1006,Dudhi
9,138,1008,Etah
9,139,838,Etawah
9,118,765,Etmadpur
9,140,905,Faizabad
9,130,789,Faridpur
9,141,832,Farrukhabad
9,118,769,Fatehabad
9,142,878,Fatehpur
9,129,896,Fatehpur
9,143,772,Firozabad
9,119,753,Gabhana
9,153,857,Garautha
9,661,741,Garhmukteshwar
9,640,913,Gauriganj
9,144,743,Gautam Buddha Nagar
9,178,943,Ghanghata
9,157,850,Ghatampur
9,145,739,Ghaziabad
9,146,989,Ghazipur
9,166,6873,Ghiror
9,184,1004,Ghorawal
9,168,971,Ghosi
9,148,954,Gola
9,159,799,Gola Gokaran Nath
9,147,928,Gonda
9,148,950,Gorakhpur
9,167,6832,Govardhan
9,659,778,Gunnaur
9,179,998,Gyanpur
9,129,901,Haidergarh
9,149,864,Hamirpur
9,120,893,Handia
9,661,740,Hapur
9,150,811,Hardoi
9,131,938,Harraiya
9,186,815,Hasanganj
9,154,731,Hasanpur
9,160,956,Hata
9,163,759,Hathras
9,119,756,Iglas
9,181,924,Ikauna
9,182,935,Itwa
9,185,916,Jaisinghpur
9,146,987,Jakhania
9,180,796,Jalalabad
9,121,909,Jalalpur
9,151,852,Jalaun
9,138,1009,Jalesar
9,181,6164,Jamunaha
9,172,711,Jansath
9,143,773,Jasrana
9,139,836,Jaswantnagar
9,152,984,Jaunpur
9,144,744,Jewar
9,153,860,Jhansi
9,185,918,Kadipur
9,141,830,Kaimganj
9,660,706,Kairana
9,125,922,Kaiserganj
9,180,6882,Kalan
9,173,6866,Kalinagar
9,151,853,Kalpi
9,155,834,Kannauj
9,157,849,Kanpur
9,171,718,Kanth
9,160,6879,Kaptanganj
9,120,892,Karchhana
9,166,776,Karhal
9,136,875,Karwi
9,633,1010,Kasganj
9,146,6834,Kasimabad
9,160,957,Kasya
9,152,986,Kerakat
9,160,6878,Khadda
9,142,879,Khaga
9,119,752,Khair
9,148,953,Khajni
9,178,942,Khalilabad
9,172,710,Khatauli
9,124,737,Khekada
9,118,768,Kheragarh
9,134,751,Khurja
9,118,767,Kiraoli
9,166,6872,Kishni
9,119,755,Koil
9,151,855,Konch
9,120,895,Koraon
9,165,868,Kulpahar
9,174,881,Kunda
9,166,6874,Kurawali
9,183,805,Laharpur
9,159,801,Lakhimpur
9,123,969,Lalganj
9,170,1001,Lalganj
9,175,826,Lalganj
9,174,880,Lalganj
9,161,862,Lalitpur
9,185,917,Lambhua
9,145,6089,Loni
9,152,983,Machhlishahr
9,151,851,Madhogarh
9,168,972,Madhuban
9,164,947,Maharajganj
9,175,823,Maharajganj
9,125,920,Mahasi
9,167,763,Mahavan
9,183,807,Mahmudabad
9,165,870,Mahoba
9,183,6880,Maholi
9,161,863,Mahroni
9,166,775,Mainpuri
9,156,6871,Maitha
9,162,819,Malihabad
9,136,5930,Manikpur
9,158,886,Manjhanpur
9,147,931,Mankapur
9,152,985,Mariahu
9,170,1002,Marihan
9,123,6165,Martinganjon
9,167,762,Mat
9,167,764,Mathura
9,136,876,Mau
9,149,867,Maudaha
9,168,973,Maunath Bhanjan
9,153,859,Mauranipur
9,169,733,Mawana
9,161,6369,Mdawara
9,130,785,Meerganj
9,169,734,Meerut
9,178,941,Mehdawal
9,123,970,Mehnagar
9,120,894,Meja
9,125,6862,Mihinpurwa Motipur
9,176,728,Milak
9,140,903,Milkipur
9,170,1000,Mirzapur
9,183,803,Misrikh
9,159,6875,Mitauli
9,145,738,Modinagar
9,146,990,Mohammadabad
9,159,800,Mohammdi
9,162,822,Mohanlalganj
9,171,719,Moradabad
9,153,856,Moth
9,168,974,Muhammadabad Gohna
9,640,912,Musafirkhana
9,172,708,Muzaffarnagar
9,132,714,Nagina
9,132,712,Najibabad
9,177,703,Nakur
9,125,919,Nanpara
9,128,874,Naraini
9,157,6163,Narwal
9,135,6870,Naugarh
9,182,933,Naugarh
9,154,6831,Naugawan Sadat
9,164,944,Nautanwa
9,130,788,Nawabganj
9,129,898,Nawabganj
9,164,945,Nichlaul
9,159,797,Nighasan
9,123,967,Nizamabad
9,184,7127,Obra
9,151,854,Orai
9,160,955,Padrauna
9,128,6157,Pailani
9,161,6881,Pali
9,159,798,Palia
9,135,6869,Pandit Deendayal Upadhyay Nagar
9,633,1012,Patiyali
9,174,883,Patti
9,125,6861,Payagpur
9,164,946,Pharenda
9,120,889,Phulpur
9,123,968,Phulpur
9,173,790,Pilibhit
9,187,995,Pindra
9,180,793,Powayan
9,174,882,Pratapgarh
9,173,792,Puranpur
9,186,817,Purwa
9,175,825,Rae Bareli
9,136,6156,Rajapur
9,187,6093,Rajatalab
9,129,897,Ramnagar
9,176,726,Rampur
9,177,705,Rampur Maniharan
9,129,900,Ramsanehighat
9,174,884,Raniganj
9,126,977,Rasra
9,156,843,Rasulabad
9,149,865,Rath
9,184,1005,Robertsganj
9,140,902,Rudauli
9,131,940,Rudhauli
9,137,960,Rudrapur
9,163,760,Sadabad
9,162,821,Sadar
9,186,814,Safipur
9,123,965,Sagri
9,177,702,Saharanpur
9,133,781,Sahaswan
9,633,1011,Sahawar
9,148,949,Sahjanwa
9,146,988,Saidpur
9,139,837,Saifai
9,135,992,Sakaldiha
9,137,962,Salempur
9,175,829,Salon
9,659,721,Sambhal
9,150,813,Sandila
9,169,732,Sardhana
9,149,866,Sarila
9,162,6094,Sarojani Nagar
9,163,757,Sasni
9,150,810,Sawayajpur
9,146,6835,Sewarai
9,176,727,Shahabad
9,150,809,Shahabad
9,152,981,Shahganj
9,180,795,Shahjahanpur
9,660,707,Shamli
9,134,750,Shikarpur
9,143,774,Shikohabad
9,182,932,Shohratgarh
9,134,747,Siana
9,183,808,Sidhauli
9,126,976,Sikanderpur
9,156,847,Sikandra
9,134,745,Sikandrabad
9,163,758,Sikandra Rao
9,158,885,Sirathu
9,129,899,Sirauli Gauspur
9,143,6161,Sirsaganj
9,183,804,Sitapur
9,140,904,Sohawal
9,120,888,Soraon
9,176,723,Suar
9,185,915,Sultanpur
9,153,858,Tahrauli
9,139,6158,Takha
9,161,861,Talbehat
9,160,958,Tamkuhi Raj
9,121,907,Tanda
9,176,724,Tanda
9,147,930,Tarabganj
9,171,717,Thakurdwara
9,180,794,Tilhar
9,640,824,Tiloi
9,155,835,Tirwa
9,127,926,Tulsipur
9,143,771,Tundla
9,660,6159,Un
9,175,828,Unchahar
9,186,816,Unnao
9,127,927,Utraula
9,187,996,Varanasi Sadar
9,146,991,Zamania
5,47,6345,Adibadri
5,45,330,Almora
5,46,323,Bageshwar
5,45,6341,Bagwalipokhar
5,56,348,Bajpur
5,55,6374,Balganga
5,53,6356,Bangapani
5,48,6377,Barakot
5,57,6405,Barnigad
5,54,6334,Basukedar
5,53,318,Berinag
5,51,339,Betalghat
5,50,6022,Bhagwanpur
5,45,333,Bhanoli
5,57,283,Bhatwari
5,45,325,Bhikiasain
5,52,6354,Bironkhal
5,52,6036,Chakisain
5,49,300,Chakrata
5,47,285,Chamoli
5,48,334,Champawat
5,52,312,Chaubatta Khal
5,45,326,Chaukhutiya
5,57,282,Chinyali Saur
5,49,304,Dehradun
5,53,6424,Devalthal
5,55,294,Devprayag
5,47,6347,Dewal
5,55,298,Dhanaulti
5,53,316,Dharchula
5,51,341,Dhari
5,45,6338,Dhaulchhina
5,57,6365,Dhauntari
5,52,309,Dhoomakot
5,45,6342,Dhyari
5,53,317,Didihat
5,49,6335,Doiwala
5,46,6331,Dugnakuri
5,57,281,Dunda
5,45,329,Dwarahat
5,56,350,Gadarpur
5,47,289,Gairsain
5,55,6372,Gaja
5,53,6336,Ganai Gangoli
5,53,319,Gangolihat
5,46,324,Garud
5,47,6343,Ghaat
5,55,293,Ghansali
5,51,342,Haldwani
5,50,354,Hardwar
5,45,332,Jainti
5,55,296,Jakhani Dhar
5,52,6373,Jakhanikhal
5,54,292,Jakholi*
5,45,6340,Jalali
5,56,347,Jaspur
5,47,6346,Jilasu
5,47,284,Joshimath
5,57,6366,Joshiyara
5,46,6332,Kafligair
5,51,344,Kaladhungi
5,49,302,Kalsi
5,53,6425,Kanalichhina
5,46,322,Kanda
5,55,6360,Kandisaur
5,46,321,Kapkot
5,47,287,Karnaprayag
5,56,346,Kashipur
5,56,352,Khatima
5,56,349,Kichha
5,55,6361,Kirtinagar
5,51,338,Kosya Kutauli
5,52,313,Kotdwara
5,50,355,Laksar
5,50,6351,Laldhang
5,51,345,Lalkuan
5,45,6368,Lamgada
5,52,310,Lansdowne
5,48,336,Lohaghat
5,45,6339,Machhor
5,55,6362,Madannegi
5,48,6348,Manch
5,57,279,Mori
5,53,315,Munsiari
5,49,7393,Mussoorie
5,55,6337,Nainbag
5,51,340,Nainital
5,56,6364,Nanakmatta
5,47,6344,Nandprayag
5,47,6333,Narayanbagar
5,55,299,Narendra Nagar
5,50,6352,Narsan
5,51,6350,Okhalkanda
5,53,6358,Pankhu
5,48,335,Pati
5,52,307,Pauri
5,55,6363,Pawkidevi
5,53,320,Pithoragarh
5,47,286,Pokhari
5,48,337,Poornagiri
5,55,295,Pratapnagar
5,48,6349,Pulla Gumdesh
5,57,278,Puraula
5,57,280,Rajgarhi
5,51,6353,Ramgarh
5,51,343,Ramnagar
5,45,328,Ranikhet
5,52,6355,Rikhanikhal
5,49,305,Rishikesh
5,50,353,Roorkee
5,54,291,Rudraprayag
5,56,6030,Rudrapur
5,57,6404,Sankari
5,52,311,Satpuli
5,46,6367,Shama
5,56,351,Sitarganj
5,45,331,Someshwar
5,52,306,Srinagar
5,45,327,Sult
5,45,6330,Syalde
5,55,297,Tehri
5,53,6357,Tejam
5,52,308,Thailisain
5,53,6359,Thal
5,47,288,Tharali
5,49,301,Tyuni
5,54,290,Ukhimath
5,49,303,Vikas Nagar
5,52,314,Yamkeshwar
14,252,1874,Bishnupur
14,713,6490,Borobekra
14,712,6488,Bungte Chiru
14,253,1895,Chakpikarong
14,712,6489,Champhai
14,253,1894,Chandel
14,257,6483,Chilivai Phaibung
14,260,1887,Chingai
14,254,1871,Churachandpur
14,714,6039,Haochong
14,254,6502,Henglep
14,712,6487,Island
14,260,6481,Jessami
14,713,1883,Jiribam
14,711,1878,Kakching
14,717,1889,Kamjong
14,712,6495,Kangchup Geljang
14,712,1861,Kangpokpi
14,254,6500,Kangvai
14,717,1891,Kasom Khullen
14,255,1886,Keirao Bitra
14,253,6496,Khengjoy
14,714,6038,Khoupum
14,256,1881,Lamphelpat
14,256,1879,Lamsang
14,712,6497,Lhungtin
14,259,1876,Lilong
14,260,6482,LM
14,714,6491,Longmai
14,716,1892,Machi
14,252,1875,Moirang
14,716,6498,Moreh
14,254,6504,Mualnuam
14,252,1873,Nambol
14,714,1867,Nungba
14,257,1859,Paomata
14,256,1880,Patsoi
14,717,1890,Phungyar
14,255,1885,Porompat
14,257,1860,Purul
14,717,6499,Sahamphung
14,254,6501,Saikot
14,712,6493,Saikul
14,712,1862,Saitu-Gamphazol
14,254,6505,Samulamlan
14,254,6503,Sangaikot
14,255,1884,Sawombung
14,254,1872,Singngat
14,257,6484,Song Song
14,254,6506,Suangdoh
14,257,6508,Tadubi
14,258,1866,Tamenglong
14,258,1865,Tamenglong North
14,258,1864,Tamenglong West
14,716,1893,Tengnoupal
14,715,1869,Thanlon
14,259,1877,Thoubal
14,715,1868,Tipaimukh
14,254,1870,Tuibong
14,712,6492,T Vaichong
14,260,1888,Ukhrul
14,715,6507,Vangai Range
14,711,6486,Waikhong
14,256,1882,Wangoi
14,257,6485,Willong
